2.960000038146972656e-01,-9.929999709129333496e-01,7.933333516120910645e-02
2.846666574478149414e-01,-9.933333396911621094e-01,8.600000292062759399e-02
2.759999930858612061e-01,-9.853333234786987305e-01,8.200000226497650146e-02
2.660000026226043701e-01,-1.010666608810424805e+00,8.100000023841857910e-02
2.750000059604644775e-01,-1.003999948501586914e+00,6.066666543483734131e-02
2.899999916553497314e-01,-1.013333320617675781e+00,6.433333456516265869e-02
2.980000078678131104e-01,-9.903333187103271484e-01,8.900000154972076416e-02
3.050000071525573730e-01,-9.940000176429748535e-01,8.399999886751174927e-02
2.746666669845581055e-01,-1.017666697502136230e+00,7.999999821186065674e-02
2.450000047683715820e-01,-1.022333383560180664e+00,6.466666609048843384e-02
2.363333404064178467e-01,-9.893333315849304199e-01,9.200000017881393433e-02
2.700000107288360596e-01,-1.013666629791259766e+00,1.123333349823951721e-01
2.523333430290222168e-01,-1.001000046730041504e+00,5.666666850447654724e-02
2.560000121593475342e-01,-1.036333322525024414e+00,6.566666811704635620e-02
2.579999864101409912e-01,-1.021333336830139160e+00,1.243333369493484497e-01
2.453333288431167603e-01,-1.009666681289672852e+00,1.183333322405815125e-01
2.366666644811630249e-01,-1.036333322525024414e+00,8.900000154972076416e-02
2.403333336114883423e-01,-9.746666550636291504e-01,1.260000020265579224e-01
2.540000081062316895e-01,-9.853333234786987305e-01,1.620000004768371582e-01
2.230000048875808716e-01,-1.004999995231628418e+00,1.650000065565109253e-01
1.653333306312561035e-01,-1.125333309173583984e+00,1.430000066757202148e-01
1.553333401679992676e-01,-1.098666667938232422e+00,1.056666672229766846e-01
2.020000070333480835e-01,-9.723333120346069336e-01,9.966666996479034424e-02
1.856666654348373413e-01,-9.580000042915344238e-01,4.966666549444198608e-02
1.916666626930236816e-01,-9.533333182334899902e-01,2.000000094994902611e-03
1.850000023841857910e-01,-9.726666808128356934e-01,-4.000000189989805222e-03
1.826666593551635742e-01,-1.029333353042602539e+00,2.800000086426734924e-02
1.953333318233489990e-01,-1.052666664123535156e+00,4.766666516661643982e-02
1.700000017881393433e-01,-1.185666680335998535e+00,4.566666483879089355e-02
1.536666601896286011e-01,-1.025666713714599609e+00,1.733333244919776917e-02
1.756666600704193115e-01,-8.876666426658630371e-01,7.633333653211593628e-02
1.306666731834411621e-01,-9.413333535194396973e-01,4.966666549444198608e-02
1.679999977350234985e-01,-1.022333383560180664e+00,4.500000178813934326e-02
1.876666694879531860e-01,-1.032333374023437500e+00,5.566666647791862488e-02
1.790000051259994507e-01,-1.058666706085205078e+00,4.666666686534881592e-02
1.679999977350234985e-01,-1.026000022888183594e+00,3.433333337306976318e-02
1.749999970197677612e-01,-1.057000041007995605e+00,5.600000172853469849e-02
1.446666717529296875e-01,-1.004666686058044434e+00,3.133333474397659302e-02
1.809999942779541016e-01,-9.969999790191650391e-01,7.333333045244216919e-02
1.640000045299530029e-01,-1.000000000000000000e+00,6.166666746139526367e-02
1.826666593551635742e-01,-1.063333392143249512e+00,6.133333221077919006e-02
1.809999942779541016e-01,-1.027333378791809082e+00,2.366666682064533234e-02
1.993333399295806885e-01,-1.001999974250793457e+00,5.966666713356971741e-02
2.013333290815353394e-01,-1.007666707038879395e+00,6.533333659172058105e-02
2.109999954700469971e-01,-1.012333273887634277e+00,5.400000140070915222e-02
2.123333364725112915e-01,-1.046000003814697266e+00,8.033332973718643188e-02
2.099999934434890747e-01,-1.016666650772094727e+00,8.100000023841857910e-02
2.189999967813491821e-01,-1.009666681289672852e+00,6.633333116769790649e-02
2.080000042915344238e-01,-1.027333378791809082e+00,4.100000113248825073e-02
